"season","week","game_id","lead_changes"
2003,1,2003090702,3
2003,1,2003090703,1
2003,1,2003090704,5
2003,1,2003090705,4
2003,1,2003090706,1
2003,1,2003090707,1
2003,1,2003090708,1
2003,1,2003090709,2
2003,1,2003090710,3
2003,1,2003090711,1
2003,1,2003090712,2
2003,1,2003090713,3
2003,1,2003090800,1
2003,2,2003091400,1
2003,2,2003091401,1
2003,2,2003091402,1
2003,2,2003091403,3
2003,2,2003091404,2
2003,2,2003091405,2
2003,2,2003091406,6
2003,2,2003091407,3
2003,2,2003091408,2
2003,2,2003091409,2
2003,2,2003091410,1
2003,2,2003091411,4
2003,2,2003091412,1
2003,2,2003091413,3
2003,2,2003091414,1
2003,2,2003091500,4
2003,3,2003092100,2
2003,3,2003092101,3
2003,3,2003092102,2
2003,3,2003092103,1
2003,3,2003092104,4
2003,3,2003092105,3
2003,3,2003092106,2
2003,3,2003092107,2
2003,3,2003092108,2
2003,3,2003092109,2
2003,3,2003092110,1
2003,3,2003092111,4
2003,3,2003092112,1
2003,3,2003092200,1
2003,4,2003092800,1
2003,4,2003092801,3
2003,4,2003092802,3
2003,4,2003092803,1
2003,4,2003092804,2
2003,4,2003092805,2
2003,4,2003092806,1
2003,4,2003092807,1
2003,4,2003092808,3
2003,4,2003092809,2
2003,4,2003092810,1
2003,4,2003092811,4
2003,4,2003092812,2
2003,4,2003092900,1
2003,5,2003100500,2
2003,5,2003100501,4
2003,5,2003100502,4
2003,5,2003100503,3
2003,5,2003100504,8
2003,5,2003100505,1
2003,5,2003100506,1
2003,5,2003100507,5
2003,5,2003100508,3
2003,5,2003100509,2
2003,5,2003100510,2
2003,5,2003100511,2
2003,5,2003100512,2
2003,5,2003100600,2
2003,6,2003101200,4
2003,6,2003101201,1
2003,6,2003101202,2
2003,6,2003101203,2
2003,6,2003101204,4
2003,6,2003101205,2
2003,6,2003101206,3
2003,6,2003101207,2
2003,6,2003101208,4
2003,6,2003101209,1
2003,6,2003101210,4
2003,6,2003101211,2
2003,6,2003101212,3
2003,6,2003101300,1
2003,7,2003101900,2
2003,7,2003101901,2
2003,7,2003101902,3
2003,7,2003101903,3
2003,7,2003101904,1
2003,7,2003101905,2
2003,7,2003101906,2
2003,7,2003101907,2
2003,7,2003101908,2
2003,7,2003101909,3
2003,7,2003101910,1
2003,7,2003101911,1
2003,7,2003101912,3
2003,7,2003102000,1
2003,8,2003102600,4
2003,8,2003102601,1
2003,8,2003102602,1
2003,8,2003102603,5
2003,8,2003102604,1
2003,8,2003102605,3
2003,8,2003102606,2
2003,8,2003102607,2
2003,8,2003102608,2
2003,8,2003102609,5
2003,8,2003102610,5
2003,8,2003102611,3
2003,8,2003102612,6
2003,8,2003102700,1
2003,9,2003110200,3
2003,9,2003110201,2
2003,9,2003110202,5
2003,9,2003110203,1
2003,9,2003110204,3
2003,9,2003110205,3
2003,9,2003110206,6
2003,9,2003110207,2
2003,9,2003110208,2
2003,9,2003110209,1
2003,9,2003110210,2
2003,9,2003110211,2
2003,9,2003110212,1
2003,9,2003110300,6
2003,10,2003110900,1
2003,10,2003110901,4
2003,10,2003110902,6
2003,10,2003110903,1
2003,10,2003110904,3
2003,10,2003110905,1
2003,10,2003110906,3
2003,10,2003110907,2
2003,10,2003110908,2
2003,10,2003110909,5
2003,10,2003110910,4
2003,10,2003110911,1
2003,10,2003110912,3
2003,10,2003111000,4
2003,11,2003111600,1
2003,11,2003111601,3
2003,11,2003111602,1
2003,11,2003111603,2
2003,11,2003111604,5
2003,11,2003111605,1
2003,11,2003111606,2
2003,11,2003111607,1
2003,11,2003111608,2
2003,11,2003111609,2
2003,11,2003111610,3
2003,11,2003111611,5
2003,11,2003111612,4
2003,11,2003111613,1
2003,11,2003111614,1
2003,11,2003111700,1
2003,12,2003112300,4
2003,12,2003112301,3
2003,12,2003112302,5
2003,12,2003112303,2
2003,12,2003112304,1
2003,12,2003112305,3
2003,12,2003112306,2
2003,12,2003112307,3
2003,12,2003112308,2
2003,12,2003112309,4
2003,12,2003112310,1
2003,12,2003112311,3
2003,12,2003112312,4
2003,12,2003112313,1
2003,12,2003112314,2
2003,12,2003112400,1
2003,13,2003112700,3
2003,13,2003112701,1
2003,13,2003113000,1
2003,13,2003113001,2
2003,13,2003113002,2
2003,13,2003113003,2
2003,13,2003113004,5
2003,13,2003113005,4
2003,13,2003113006,3
2003,13,2003113007,2
2003,13,2003113008,3
2003,13,2003113009,2
2003,13,2003113010,1
2003,13,2003113011,1
2003,13,2003113012,1
2003,13,2003120100,3
2003,14,2003120700,2
2003,14,2003120701,3
2003,14,2003120702,3
2003,14,2003120703,1
2003,14,2003120704,2
2003,14,2003120705,1
2003,14,2003120706,2
2003,14,2003120707,1
2003,14,2003120708,2
2003,14,2003120709,3
2003,14,2003120710,1
2003,14,2003120711,5
2003,14,2003120712,1
2003,14,2003120713,2
2003,14,2003120714,3
2003,14,2003120800,3
2003,15,2003121400,1
2003,15,2003121401,1
2003,15,2003121402,1
2003,15,2003121403,1
2003,15,2003121404,2
2003,15,2003121405,4
2003,15,2003121406,1
2003,15,2003121407,3
2003,15,2003121408,1
2003,15,2003121409,1
2003,15,2003121410,1
2003,15,2003121411,2
2003,15,2003121412,4
2003,15,2003121413,3
2003,15,2003121414,1
2003,15,2003121501,4
2003,16,2003122000,1
2003,16,2003122001,2
2003,16,2003122002,1
2003,16,2003122100,1
2003,16,2003122101,1
2003,16,2003122102,3
2003,16,2003122103,6
2003,16,2003122104,1
2003,16,2003122105,5
2003,16,2003122106,2
2003,16,2003122107,1
2003,16,2003122108,2
2003,16,2003122109,5
2003,16,2003122110,1
2003,16,2003122111,3
2003,16,2003122200,1
2003,17,2003122700,1
2003,17,2003122701,3
2003,17,2003122702,1
2003,17,2003122800,1
2003,17,2003122801,4
2003,17,2003122802,3
2003,17,2003122803,3
2003,17,2003122804,2
2003,17,2003122805,5
2003,17,2003122806,3
2003,17,2003122807,2
2003,17,2003122808,1
2003,17,2003122809,3
2003,17,2003122810,1
2003,17,2003122811,3
2003,17,2003122812,3
2004,1,2004090900,4
2004,1,2004091100,1
2004,1,2004091200,2
2004,1,2004091201,4
2004,1,2004091202,2
2004,1,2004091203,7
2004,1,2004091205,1
2004,1,2004091206,2
2004,1,2004091207,2
2004,1,2004091208,4
2004,1,2004091209,2
2004,1,2004091210,2
2004,1,2004091211,2
2004,1,2004091212,1
2004,1,2004091213,4
2004,1,2004091300,3
2004,2,2004091900,2
2004,2,2004091901,1
2004,2,2004091902,1
2004,2,2004091903,2
2004,2,2004091904,1
2004,2,2004091905,6
2004,2,2004091906,5
2004,2,2004091907,2
2004,2,2004091908,3
2004,2,2004091909,1
2004,2,2004091910,1
2004,2,2004091911,1
2004,2,2004091912,1
2004,2,2004091913,1
2004,2,2004091914,3
2004,2,2004092000,2
2004,3,2004092600,1
2004,3,2004092601,1
2004,3,2004092602,1
2004,3,2004092603,3
2004,3,2004092604,1
2004,3,2004092605,2
2004,3,2004092606,1
2004,3,2004092607,6
2004,3,2004092608,4
2004,3,2004092609,1
2004,3,2004092610,3
2004,3,2004092611,1
2004,3,2004092612,3
2004,3,2004092700,1
2004,4,2004100300,3
2004,4,2004100301,1
2004,4,2004100302,4
2004,4,2004100303,2
2004,4,2004100304,4
2004,4,2004100305,2
2004,4,2004100306,4
2004,4,2004100307,1
2004,4,2004100308,2
2004,4,2004100309,1
2004,4,2004100310,2
2004,4,2004100311,2
2004,4,2004100312,1
2004,4,2004100400,4
2004,5,2004101000,2
2004,5,2004101001,3
2004,5,2004101002,2
2004,5,2004101003,1
2004,5,2004101004,1
2004,5,2004101005,3
2004,5,2004101006,2
2004,5,2004101007,3
2004,5,2004101008,1
2004,5,2004101009,5
2004,5,2004101010,2
2004,5,2004101011,2
2004,5,2004101012,2
2004,5,2004101100,1
2004,6,2004101700,3
2004,6,2004101701,3
2004,6,2004101702,1
2004,6,2004101703,3
2004,6,2004101704,2
2004,6,2004101705,3
2004,6,2004101706,1
2004,6,2004101707,2
2004,6,2004101708,1
2004,6,2004101709,4
2004,6,2004101710,4
2004,6,2004101711,2
2004,6,2004101712,1
2004,6,2004101800,4
2004,7,2004102400,2
2004,7,2004102401,2
2004,7,2004102402,5
2004,7,2004102403,7
2004,7,2004102404,2
2004,7,2004102405,2
2004,7,2004102406,2
2004,7,2004102407,3
2004,7,2004102408,1
2004,7,2004102409,3
2004,7,2004102410,3
2004,7,2004102411,3
2004,7,2004102412,2
2004,7,2004102500,1
2004,8,2004103100,1
2004,8,2004103101,3
2004,8,2004103102,1
2004,8,2004103103,2
2004,8,2004103104,1
2004,8,2004103105,2
2004,8,2004103106,3
2004,8,2004103107,1
2004,8,2004103108,2
2004,8,2004103109,1
2004,8,2004103110,2
2004,8,2004103111,1
2004,8,2004103112,4
2004,8,2004110100,2
2004,9,2004110700,3
2004,9,2004110701,2
2004,9,2004110702,1
2004,9,2004110703,2
2004,9,2004110704,5
2004,9,2004110705,1
2004,9,2004110706,8
2004,9,2004110707,2
2004,9,2004110708,1
2004,9,2004110709,5
2004,9,2004110710,1
2004,9,2004110711,5
2004,9,2004110712,4
2004,9,2004110800,4
2004,10,2004111400,1
2004,10,2004111401,2
2004,10,2004111402,1
2004,10,2004111403,2
2004,10,2004111404,3
2004,10,2004111405,3
2004,10,2004111406,1
2004,10,2004111407,4
2004,10,2004111408,1
2004,10,2004111409,2
2004,10,2004111410,3
2004,10,2004111411,4
2004,10,2004111412,1
2004,10,2004111500,1
2004,11,2004112100,2
2004,11,2004112101,4
2004,11,2004112102,1
2004,11,2004112103,1
2004,11,2004112104,5
2004,11,2004112105,2
2004,11,2004112106,4
2004,11,2004112107,3
2004,11,2004112108,1
2004,11,2004112109,1
2004,11,2004112110,1
2004,11,2004112111,3
2004,11,2004112112,1
2004,11,2004112113,2
2004,11,2004112114,3
2004,11,2004112200,3
2004,12,2004112500,1
2004,12,2004112501,2
2004,12,2004112800,3
2004,12,2004112801,4
2004,12,2004112802,2
2004,12,2004112803,7
2004,12,2004112804,4
2004,12,2004112805,2
2004,12,2004112806,2
2004,12,2004112807,1
2004,12,2004112808,3
2004,12,2004112809,2
2004,12,2004112810,3
2004,12,2004112811,1
2004,12,2004112812,4
2004,12,2004112900,1
2004,13,2004120500,5
2004,13,2004120501,4
2004,13,2004120502,1
2004,13,2004120503,2
2004,13,2004120504,5
2004,13,2004120505,4
2004,13,2004120506,1
2004,13,2004120507,3
2004,13,2004120508,2
2004,13,2004120509,1
2004,13,2004120510,6
2004,13,2004120511,2
2004,13,2004120512,1
2004,13,2004120513,1
2004,13,2004120514,4
2004,13,2004120600,4
2004,14,2004121200,2
2004,14,2004121201,1
2004,14,2004121202,3
2004,14,2004121203,3
2004,14,2004121204,2
2004,14,2004121205,1
2004,14,2004121206,1
2004,14,2004121207,6
2004,14,2004121208,2
2004,14,2004121209,4
2004,14,2004121210,2
2004,14,2004121211,2
2004,14,2004121212,1
2004,14,2004121213,4
2004,14,2004121214,2
2004,14,2004121300,6
2004,15,2004121800,7
2004,15,2004121801,2
2004,15,2004121802,4
2004,15,2004121900,1
2004,15,2004121901,2
2004,15,2004121902,5
2004,15,2004121903,3
2004,15,2004121904,1
2004,15,2004121905,3
2004,15,2004121906,3
2004,15,2004121907,1
2004,15,2004121908,3
2004,15,2004121909,1
2004,15,2004121910,4
2004,15,2004121911,2
2004,15,2004122000,5
2004,16,2004122400,6
2004,16,2004122500,7
2004,16,2004122501,1
2004,16,2004122600,6
2004,16,2004122601,1
2004,16,2004122602,2
2004,16,2004122603,1
2004,16,2004122604,3
2004,16,2004122605,2
2004,16,2004122606,2
2004,16,2004122607,1
2004,16,2004122608,1
2004,16,2004122609,4
2004,16,2004122610,2
2004,16,2004122611,2
2004,16,2004122700,2
2004,17,2005010200,2
2004,17,2005010201,5
2004,17,2005010202,2
2004,17,2005010203,2
2004,17,2005010204,3
2004,17,2005010205,2
2004,17,2005010206,1
2004,17,2005010207,7
2004,17,2005010208,3
2004,17,2005010209,1
2004,17,2005010210,3
2004,17,2005010211,3
2004,17,2005010212,2
2004,17,2005010213,3
2004,17,2005010214,2
2004,17,2005010215,6
2005,1,2005090800,4
2005,1,2005091100,3
2005,1,2005091101,1
2005,1,2005091102,3
2005,1,2005091103,5
2005,1,2005091104,2
2005,1,2005091105,5
2005,1,2005091106,3
2005,1,2005091107,1
2005,1,2005091108,1
2005,1,2005091109,2
2005,1,2005091110,3
2005,1,2005091111,1
2005,1,2005091112,1
2005,1,2005091113,2
2005,1,2005091200,1
2005,2,2005091800,1
2005,2,2005091801,1
2005,2,2005091802,1
2005,2,2005091803,2
2005,2,2005091804,1
